"17385","103120",,"0"
"17579","237",,"0"
"17724","349268",,"0"
"17870","1568",,"0"
"18008","13401",,"0"
"18027","9711",,"0"
"18029","900307",,"0"
"18081","20442",,"0"
"18119","17095",,"0"
"18171","17095",,"0"
"18271","559673",,"0"
"18292","152823",,"0"
"18373","17095",,"0"
"18422","9711",,"0"
"18433","9711",,"0"
"18470","237",,"0"
"18630","152445",,"0"
"18679","17095",,"0"
"18964","152445",,"0"
"18971","1135286",,"0"
"19028","636048",,"0"
"19050","16930",,"0"
"19394","118729",,"0"
"19420","18964",,"0"
"19425","348254",,"0"
"19434","13401",,"0"
"19464","237",,"0"
"19482","17095",,"0"
"19529","19575",,"0"
"19575","17095",,"0"
"19789","43076",,"0"
"19872","18373",,"0"
"19893","237",,"0"
"19895","18373",,"0"
"19908","18081",,"0"
"19921","237",,"0"
"19964","237",,"0"
"19967","18373",,"0"
"20006","120952",,"0"
"20255","166988",,"0"
"20313","237",,"0"
"20316","237",,"0"
"20389","150141",,"0"
"20442","13257",,"0"
"20492","19050",,"0"
"20514","18855",,"0"
"20516","19050",,"0"
"20593","1568",,"0"
"20690","237",,"0"
"20692","672838",,"0"
"20697","17095",,"0"
"20766","8050",,"0"
"20817","92044",,"0"
"20890","270083",,"0"
"20915","125114",,"0"
"20949","237",,"0"
"20953","20949",,"0"
"21019","237",,"0"
"21066","14897",,"0"
"21098","237",,"0"
"21162","237",,"0"
"21178","237",,"0"
"21185","24825",,"0"
"21187","4666",,"0"
"21331","15715",,"0"
"21632","237",,"0"
"21669","4874",,"0"
"21683","101369",,"0"
"21694","1568",,"0"
"21846","237",,"0"
"21870","9711",,"0"
"21885","21632",,"0"
"21956","20593",,"0"
"21962","20593",,"0"
"21968","20593",,"0"
"21995","13401",,"0"
"21998","20593",,"0"
"22184","20593",,"0"
"22261","20593",,"0"
"22263","21975",,"0"
"22302","20593",,"0"
"22396","333139",,"0"
"22535","237",,"0"
"22566","20593",,"0"
"22610","17095",,"0"
"22724","237",,"0"
"22777","20593",,"0"
"22795","20593",,"0"
"22824","23143",,"0"
"22881","10804",,"0"
"22917","18474",,"0"
"22918","20593",,"0"
"22925","20593",,"0"
"22970","30329",,"0"
"23135","20593",,"0"
"23143","62150",,"0"
"23238","20442",,"0"
"23298","20442",,"0"
"23301","20442",,"0"
"23352","20593",,"0"
"23358","18422",,"0"
"23414","20442",,"0"
"23434","237",,"0"
"23483","20442",,"0"
"23502","20593",,"0"
"23576","21632",,"0"
"23721","20442",,"0"
"23761","11770",,"0"
"23776","20442",,"0"
"23777","20442",,"0"
"23836","11770",,"0"
"23938","237",,"0"
"24090","19575",,"0"
"24113","21849",,"0"
"24254","23502",,"0"
"24338","122583",,"0"
"24444","237",,"0"
"24451","23938",,"0"
"24484","59",,"0"
"24556","11770",,"0"
"24557","11770",,"0"
"24574","62980",,"0"
"24667","744502",,"0"
"24668","19575",,"0"
"24726","237",,"0"
"24740","237",,"0"
"24771","196670",,"0"
"24825","237",,"0"
"24852","5820",,"0"
"24853","237",,"0"
"25016","237",,"0"
"25599","179838",,"0"
"25601","11770",,"0"
"25685","237",,"0"
"25716","145201",,"0"
"25783","21968",,"0"
"25892","20442",,"0"
"25934","16797",,"0"
"26101","237",,"0"
"26196","48296",,"0"
"26198","278950",,"0"
"26342","25635",,"0"
"26436","18433",,"0"
"26482","25635",,"0"
"26591","237",,"0"
"26612","45784",,"0"
"26669","237",,"0"
"26864","25635",,"0"
"27172","24825",,"0"
"27202","21019",,"0"
"27204","18081",,"0"
"27318","20593",,"0"
"27495","118242",,"0"
"27530","237",,"0"
"27582","14897",,"0"
"27593","23483",,"0"
"27619","20697",,"0"
"27731","20442",,"0"
"27737","21968",,"0"
"27959","25635",,"0"
"27964","25635",,"0"
"27980","20442",,"0"
"27997","25635",,"0"
"28054","18433",,"0"
"28108","27980",,"0"
"28228","237",,"0"
"28296","47991",,"0"
"28302","19464",,"0"
"28336","295868",,"0"
"28430","19464",,"0"
"28497","25635",,"0"
"28499","9711",,"0"
"28558","369235",,"0"
"28567","20593",,"0"
"28578","237",,"0"
"28797","20442",,"0"
"28948","25892",,"0"
"29203","27980",,"0"
"29264","10138",,"0"
"29561","381307",,"0"
"29611","349",,"0"
"29656","237",,"0"
"29657","13257",,"0"
"29793","91274",,"0"
"29947","19464",,"0"
"30029","138658",,"0"
"30052","9547",,"0"
"30150","237",,"0"
"30192","828004",,"0"
"30260","288311",,"0"
"30262","5828",,"0"
"30329","237",,"0"
"30336","28948",,"0"
"30409","25635",,"0"
"30418","4521",,"0"
"30483","25635",,"0"
"30625","82193",,"0"
"30641","320",,"0"
"30903","133840",,"0"
"31119","19575",,"0"
"31198","30192",,"0"
"31204","237",,"0"
"31356","237",,"0"
"31358","237",,"0"
"31378","237",,"0"
"31422","27997",,"0"
"31426","27997",,"0"
"31427","27997",,"0"
"31433","27997",,"0"
"31450","20442",,"0"
"31555","261",,"0"
"31591","11770",,"0"
"31673","13401",,"0"
"31687","16995",,"0"
"31717","19575",,"0"
"31793","237",,"0"
"31831","237",,"0"
"31848","20442",,"0"
"31903","16797",,"0"
"32173","249790",,"0"
"32190","28948",,"0"
"32251","19464",,"0"
"32411","20593",,"0"
"32765","1049858",,"0"
"32940","16995",,"0"
"32976","19464",,"0"
"33168","17008",,"0"
"33248","27980",,"0"
"33281","237",,"0"
"33333","24234",,"0"
"33378","333139",,"0"
"33433","83635",,"0"
"33439","27997",,"0"
"33750","237",,"0"
"33756","237",,"0"
"33784","1109056",,"0"
"33791","1096579",,"0"
"33792","12465",,"0"
"33908","69532",,"0"
"33925","349",,"0"
"34112","19464",,"0"
"34173","4270",,"0"
"34542","237",,"0"
"34568","20442",,"0"
"34652","23938",,"0"
"34671","4259",,"0"
"35045","34533",,"0"
"35081","34533",,"0"
"35156","20442",,"0"
"35417","237",,"0"
"35483","213349",,"0"
"35507","20442",,"0"
"35538","11770",,"0"
"35599","10872",,"0"
"35653","34173",,"0"
"35654","172282",,"0"
"35662","14196",,"0"
"35778","23443",,"0"
"35814","40858",,"0"
"35839","3407",,"0"
"35853","3407",,"0"
"35928","23443",,"0"
"35935","12465",,"0"
"35937","47190",,"0"
"35987","20442",,"0"
"36027","35987",,"0"
"36030","35987",,"0"
"36037","35987",,"0"
"36121","37744",,"0"
"36202","20442",,"0"
"36304","23443",,"0"
"36406","542351",,"0"
"36480","20442",,"0"
"36482","3407",,"0"
"36569","237",,"0"
"36640","35987",,"0"
"36653","14897",,"0"
"36658","35987",,"0"
"36703","26436",,"0"
"36774","386082",,"0"
"36776","20442",,"0"
"36797","35987",,"0"
"36946","37073",,"0"
"37031","36202",,"0"
"37058","35987",,"0"
"37073","330757",,"0"
"37074","35987",,"0"
"37078","237",,"0"
"37103","131465",,"0"
"37105","3407",,"0"
"37107","3407",,"0"
"37162","36030",,"0"
"37226","28302",,"0"
"37253","208269",,"0"
"37299","19575",,"0"
"37302","20442",,"0"
"37326","81560",,"0"
"37447","20442",,"0"
"37457","37447",,"0"
"37480","36030",,"0"
"37552","16995",,"0"
"37570","37447",,"0"
"37577","16995",,"0"
"37616","439227",,"0"
"37659","36037",,"0"
"37660","20593",,"0"
"37767","18433",,"0"
"37787","96192",,"0"
"37879","320",,"0"
"37893","74291",,"0"
"37896","121387",,"0"
"37910","36906",,"0"
"37921","35987",,"0"
"38048","3407",,"0"
"38087","171026",,"0"
"38120","13269",,"0"
"38294","1567",,"0"
"38308","36037",,"0"
"38388","4521",,"0"
"38569","28948",,"0"
"38617","237",,"0"
"38765","20593",,"0"
"38806","41584",,"0"
"38903","19575",,"0"
"38911","20442",,"0"
"38982","37447",,"0"
"39030","19575",,"0"
"39163","36037",,"0"
"39182","37433",,"0"
"39338","21162",,"0"
"39340","18373",,"0"
"39352","237",,"0"
"39378","37910",,"0"
"39381","237",,"0"
"39494","36640",,"0"
"39498","18081",,"0"
"39635","28054",,"0"
"39697","28948",,"0"
"39756","4884",,"0"
"39784","409858",,"0"
"39825","23358",,"0"
"39831","23358",,"0"
"39840","237",,"0"
"39871","38617",,"0"
"39970","1100162",,"0"
"40093","25892",,"0"
"40101","8050",,"0"
"40119","1096579",,"0"
"40153","43519",,"0"
"40218","91192",,"0"
"40567","3398",,"0"
"40604","237",,"0"
"40628","237",,"0"
"40685","9547",,"0"
"40708","40858",,"0"
"40755","37744",,"0"
"40805","25635",,"0"
"40807","16995",,"0"
"40858","35987",,"0"
"40866","20442",,"0"
"40955","11770",,"0"
"40988","75560",,"0"
"41020","414143",,"0"
"41116","36037",,"0"
"41268","36037",,"0"
"41290","23443",,"0"
"41317","25635",,"0"
"41339","39546",,"0"
"41471","24234",,"0"
"41584","9547",,"0"
"41597","661442",,"0"
"41722","3407",,"0"
"41724","36037",,"0"
"41776","38617",,"0"
"41861","298772",,"0"
"41867","6705",,"0"
"41878","320",,"0"
"41905","35987",,"0"
"41949","21849",,"0"
"42158","24740",,"0"
"42160","38617",,"0"
"42183","38617",,"0"
"42279","8634",,"0"
"42331","38617",,"0"
"42422","103120",,"0"
"42544","18171",,"0"
"42546","39831",,"0"
"42591","945782",,"0"
"42598","43076",,"0"
"42600","23443",,"0"
"42601","352909",,"0"
"42612","25635",,"0"
"42641","39871",,"0"
"42734","36037",,"0"
"42743","9547",,"0"
"42744","42743",,"0"
"42787","36037",,"0"
"42790","38617",,"0"
"42900","28499",,"0"
"42902","9547",,"0"
"42925","36037",,"0"
"43034","37447",,"0"
"43035","41584",,"0"
"43076","37447",,"0"
"43077","808840",,"0"
"43257","20442",,"0"
"43287","38617",,"0"
"43351","32251",,"0"
"43517","37447",,"0"
"43519","39831",,"0"
"43538","32251",,"0"
"43612","21019",,"0"
"43651","5828",,"0"
"43729","20593",,"0"
"43788","27318",,"0"
"43923","16995",,"0"
"43936","16995",,"0"
"43937","37447",,"0"
"43993","37447",,"0"
"44035","3398",,"0"
"44186","38617",,"0"
"44211","36037",,"0"
"44216","36037",,"0"
"44262","8634",,"0"
"44360","42900",,"0"
"44390","54775",,"0"
"44455","40805",,"0"
"44701","9711",,"0"
"44850","181574",,"0"
"44930","8634",,"0"
"45009","20593",,"0"
"45015","20593",,"0"
"45228","3398",,"0"
"45231","40805",,"0"
"45335","237",,"0"
"45427","11770",,"0"
"45511","37058",,"0"
"45520","27997",,"0"
"45550","40858",,"0"
"45653","38617",,"0"
"45718","1029944",,"0"
"45720","43287",,"0"
"45784","21632",,"0"
"45789","21632",,"0"
"45820","21632",,"0"
"45879","237",,"0"
"45880","21632",,"0"
"45899","21632",,"0"
"46006","20593",,"0"
"46036","20593",,"0"
"46085","37447",,"0"
"46193","19575",,"0"
"46325","430",,"0"
"46375","23358",,"0"
"46381","875283",,"0"
"46395","9547",,"0"
"46417","40805",,"0"
"46703","20593",,"0"
"46765","96114",,"0"
"46833","237",,"0"
"46839","23301",,"0"
"46869","36037",,"0"
"46893","21162",,"0"
"46915","9714",,"0"
"46929","4249",,"0"
"46995","180416",,"0"
"47004","27731",,"0"
"47010","24234",,"0"
"47032","27731",,"0"
"47190","5828",,"0"
"47207","38617",,"0"
"47345","329410",,"0"
"47569","237",,"0"
"47594","35987",,"0"
"47709","10804",,"0"
"47731","454582",,"0"
"47743","35987",,"0"
"47755","38617",,"0"
"47777","16995",,"0"
"47781","62588",,"0"
"47810","489950",,"0"
"47945","155675",,"0"
"47950","39831",,"0"
"47980","27318",,"0"
"47990","1568",,"0"
"47991","237",,"0"
"48296","137377",,"0"
"48381","24090",,"0"
"48383","24090",,"0"
"48416","82193",,"0"
"48449","24090",,"0"
"48464","4880",,"0"
"48605","360918",,"0"
"48623","305110",,"0"
"48644","543272",,"0"
"48675","31204",,"0"
"48797","31204",,"0"
"48849","20593",,"0"
"48892","24090",,"0"
"48964","34568",,"0"
"48990","34568",,"0"
"49071","46833",,"0"
"49169","46833",,"0"
"49412","430",,"0"
"49436","237",,"0"
"49486","35987",,"0"
"49494","43519",,"0"
"49526","46833",,"0"
"49633","35987",,"0"
"49839","35987",,"0"
"49859","40805",,"0"
"50152","18474",,"0"
"50343","35987",,"0"
"50389","20442",,"0"
"50400","18081",,"0"
"50413","40805",,"0"
"50483","19464",,"0"
"50558","36037",,"0"
"50655","24090",,"0"
"50694","19464",,"0"
"50875","24090",,"0"
"50943","46085",,"0"
"51009","20442",,"0"
"51036","42900",,"0"
"51054","37447",,"0"
"51117","45427",,"0"
"51135","37457",,"0"
"51236","28948",,"0"
"51386","20593",,"0"
"51586","35987",,"0"
"51658","305110",,"0"
"51699","684798",,"0"
"51741","42900",,"0"
"51836","21849",,"0"
"52007","42900",,"0"
"52053","333139",,"0"
"52118","39163",,"0"
"52150","38617",,"0"
"52268","20593",,"0"
"52718","50112",,"0"
"52764","20593",,"0"
"52822","41584",,"0"
"52872","20766",,"0"
"52875","13401",,"0"
"52936","37433",,"0"
"53130","34568",,"0"
"53139","133840",,"0"
"53143","116955",,"0"
"53298","135884",,"0"
"53356","37433",,"0"
"53387","37433",,"0"
"53426","37433",,"0"
"53649","36037",,"0"
"53733","187167",,"0"
"53849","51233",,"0"
"54138","47661",,"0"
"54302","46036",,"0"
"54341","752066",,"0"
"54360","39163",,"0"
"54503","20514",,"0"
"54775","430",,"0"
"54893","40805",,"0"
"55612","50413",,"0"
"55769","42183",,"0"
"55803","247344",,"0"
"55818","36037",,"0"
"55926","182172",,"0"
"55962","57580",,"0"
"56418","42996",,"0"
"56448","27318",,"0"
"56596","237",,"0"
"56667","40858",,"0"
"57108","56716",,"0"
"57109","42900",,"0"
"57137","294662",,"0"
"57249","430",,"0"
"57311","39196",,"0"
"57363","5820",,"0"
"57375","11770",,"0"
"57495","16875",,"0"
"57512","31831",,"0"
"57528","376",,"0"
"57612","430",,"0"
"57711","16875",,"0"
"57794","9731",,"0"
"57814","37447",,"0"
"58329","40805",,"0"
"58344","145007",,"0"
"58358","9711",,"0"
"58386","237",,"0"
"58388","24090",,"0"
"58424","13257",,"0"
"58523","376",,"0"
"58535","40858",,"0"
"58639","40858",,"0"
"58733","124782",,"0"
"58767","43517",,"0"
"58790","320",,"0"
"58900","13401",,"0"
"58964","298772",,"0"
"59080","48416",,"0"
"59153","31831",,"0"
"59155","20442",,"0"
"59218","23065",,"0"
"59315","124782",,"0"
"59470","45427",,"0"
"59537","75130",,"0"
"59554","31831",,"0"
"59562","237",,"0"
"59622","26412",,"0"
"59700","38617",,"0"
"60027","51036",,"0"
"60030","18433",,"0"
"60036","37433",,"0"
"60141","31831",,"0"
"60158","31831",,"0"
"60407","51036",,"0"
"60584","115529",,"0"
"60763","43517",,"0"
"60787","43517",,"0"
"60867","41290",,"0"
"60873","1568",,"0"
"61232","54775",,"0"
"61406","101369",,"0"
"61496","36030",,"0"
"61781","45427",,"0"
"61827","16995",,"0"
"61908","13401",,"0"
"61948","24668",,"0"
"62054","24668",,"0"
"62150","43517",,"0"
"62186","40866",,"0"
"62219","52718",,"0"
"62274","145007",,"0"
"62450","89159",,"0"
"62454","35987",,"0"
"62468","24668",,"0"
"62499","24668",,"0"
"62528","794104",,"0"
"62584","16995",,"0"
"62588","16995",,"0"
"62737","51049",,"0"
"62837","237",,"0"
"62855","23358",,"0"
"62862","35987",,"0"
"62882","888074",,"0"
"62922","16995",,"0"
"62951","16995",,"0"
"63015","16995",,"0"
"63278","24668",,"0"
"63288","24668",,"0"
"63303","38617",,"0"
"63387","31831",,"0"
"63404","5820",,"0"
"63628","141230",,"0"
"63666","63750",,"0"
"63669","51049",,"0"
"63750","51049",,"0"
"63773","51049",,"0"
"63820","110550",,"0"
"63873","55926",,"0"
"63924","54775",,"0"
"64016","63750",,"0"
"64180","64185",,"0"
"64185","57580",,"0"
"64205","24825",,"0"
"64260","20442",,"0"
"64285","61496",,"0"
"64328","51741",,"0"
"64333","237",,"0"
"64362","136453",,"0"
"64477","51049",,"0"
"64512","42900",,"0"
"64591","62914",,"0"
"64613","145007",,"0"
"64614","24853",,"0"
"64627","62914",,"0"
"64629","1568",,"0"
"64660","62914",,"0"
"64662","62914",,"0"
"64788","786166",,"0"
"64798","24668",,"0"
"64870","28948",,"0"
"65028","11770",,"0"
"65177","103120",,"0"
"65249","19050",,"0"
"65346","36037",,"0"
"65366","81599",,"0"
"65397","155808",,"0"
"65407","158",,"0"
"65409","101164",,"0"
"65505","62914",,"0"
"65527","62914",,"0"
"65530","133686",,"0"
"65595","36037",,"0"
"65654","237",,"0"
"65705","40858",,"0"
"65819","49169",,"0"
"65848","13401",,"0"
"65902","141230",,"0"
"65905","62980",,"0"
"65998","62914",,"0"
"66010","552184",,"0"
"66105","237",,"0"
"66119","57580",,"0"
"66143","20593",,"0"
"66177","19050",,"0"
"66392","437111",,"0"
"66614","9083",,"0"
"66735","57612",,"0"
"66793","53356",,"0"
"66840","16995",,"0"
"66924","28499",,"0"
"66953","24090",,"0"
"66978","37433",,"0"
"67048","89874",,"0"
"67092","63288",,"0"
"67146","1472",,"0"
"67150","20492",,"0"
"67159","24090",,"0"
"67178","45427",,"0"
"67254","157405",,"0"
"67280","38617",,"0"
"67336","57580",,"0"
"67408","477076",,"0"
"67413","24668",,"0"
"67417","31831",,"0"
"67429","38617",,"0"
"67484","660843",,"0"
"67527","23443",,"0"
"67537","10138",,"0"
"67539","13401",,"0"
"67548","237",,"0"
"67603","41290",,"0"
"67604","41290",,"0"
"67628","50694",,"0"
"67651","41290",,"0"
"67858","25783",,"0"
"67902","31831",,"0"
"68240","16995",,"0"
"68266","36703",,"0"
"68361","912358",,"0"
"68523","5820",,"0"
"68535","5820",,"0"
"68627","237",,"0"
"68954","40858",,"0"
"68959","65028",,"0"
"69380","19464",,"0"
"69429","28948",,"0"
"69440","36030",,"0"
"69459","19050",,"0"
"69503","4530",,"0"
"69532","33433",,"0"
"69534","20442",,"0"
"69589","69544",,"0"
"69611","69544",,"0"
"69732","16995",,"0"
"69970","31831",,"0"
"70016","61496",,"0"
"70087","8634",,"0"
"70133","25635",,"0"
"70186","69544",,"0"
"70195","69440",,"0"
"70197","36030",,"0"
"70264","37447",,"0"
"70347","21968",,"0"
"70416","69440",,"0"
"70436","237",,"0"
"70506","36202",,"0"
"70586","71632",,"0"
"70642","13401",,"0"
"70814","43351",,"0"
"70853","20442",,"0"
"70871","37744",,"0"
"70927","16995",,"0"
"70931","72812",,"0"
"70985","70927",,"0"
"70988","70927",,"0"
"71120","90605",,"0"
"71183","24668",,"0"
"71500","36202",,"0"
"71509","36202",,"0"
"71536","51036",,"0"
"71544","326741",,"0"
"71550","21694",,"0"
"71557","96669",,"0"
"71625","430",,"0"
"71632","36202",,"0"
"71657","4310",,"0"
"71674","36202",,"0"
"71721","60141",,"0"
"71753","60141",,"0"
"71759","60141",,"0"
"71800","60141",,"0"
"71822","71811",,"0"
"71824","71800",,"0"
"71828","20442",,"0"
"71861","43351",,"0"
"71961","24668",,"0"
"71986","31831",,"0"
"72026","60141",,"0"
"72056","20442",,"0"
"72108","65905",,"0"
"72127","41867",,"0"
"72139","65905",,"0"
"72369","9547",,"0"
"72410","101401",,"0"
"72415","76",,"0"
"72503","105020",,"0"
"72510","65905",,"0"
"72681","51699",,"0"
"72719","36202",,"0"
"72786","237",,"0"
"72810","20442",,"0"
"72812","537720",,"0"
"72834","65905",,"0"
"72981","39163",,"0"
"72993","430",,"0"
"72998","71811",,"0"
"73020","70927",,"0"
"73089","60141",,"0"
"73132","33433",,"0"
"73198","31831",,"0"
"73204","31831",,"0"
"73206","4310",,"0"
"73591","43517",,"0"
"73596","12465",,"0"
"73692","70927",,"0"
"73697","65705",,"0"
"73741","47755",,"0"
"73934","435850",,"0"
"74038","308879",,"0"
"74099","70927",,"0"
"74291","31831",,"0"
"74363","67527",,"0"
"74455","162864",,"0"
"74474","376",,"0"
"74498","47755",,"0"
"74503","5828",,"0"
"74800","67527",,"0"
"74829","38710",,"0"
"74879","20442",,"0"
"74903","67527",,"0"
"74907","72993",,"0"
"74990","20442",,"0"
"75098","63387",,"0"
"75130","21632",,"0"
"75156","20442",,"0"
"75241","63387",,"0"
"75263","67527",,"0"
"75560","237",,"0"
"75727","53849",,"0"
"75747","557667",,"0"
"75757","63387",,"0"
"75811","47755",,"0"
"75924","63288",,"0"
"76592","16995",,"0"
"76818","35987",,"0"
"76950","180075",,"0"
"76975","60036",,"0"
"77091","63387",,"0"
"77161","1568",,"0"
"77226","31831",,"0"
"77237","60036",,"0"
"77404","73198",,"0"
"77510","68959",,"0"
"77545","68959",,"0"
"77547","392869",,"0"
"77669","36703",,"0"
"77706","16995",,"0"
"77919","13401",,"0"
"77988","36202",,"0"
"78049","74498",,"0"
"78114","174365",,"0"
"78159","237",,"0"
"78190","73198",,"0"
"78214","78161",,"0"
"78371","72993",,"0"
"78406","86752",,"0"
"78417","72993",,"0"
"78426","65705",,"0"
"78498","24090",,"0"
"78502","77226",,"0"
"78548","65905",,"0"
"78555","71759",,"0"
"78564","261",,"0"
"78585","972575",,"0"
"78650","111493",,"0"
"78740","23414",,"0"
"78807","20593",,"0"
"78947","37879",,"0"
"78984","320",,"0"
"79078","270083",,"0"
"79264","1000167",,"0"
"79413","8634",,"0"
"79590","16995",,"0"
"79689","80523",,"0"
"79799","78161",,"0"
"80017","27997",,"0"
"80154","71625",,"0"
"80201","21632",,"0"
"80295","33281",,"0"
"80404","72834",,"0"
"80514","430",,"0"
"80523","736175",,"0"
"80548","63387",,"0"
"80725","73591",,"0"
"80807","41867",,"0"
"80846","31831",,"0"
"80981","13401",,"0"
"80986","136755",,"0"
"81022","72993",,"0"
"81068","4884",,"0"
"81116","922300",,"0"
"81225","36703",,"0"
"81266","170806",,"0"
"81486","73198",,"0"
"81511","61232",,"0"
"81557","38617",,"0"
"81560","20442",,"0"
"81580","20442",,"0"
"81599","37879",,"0"
"81669","29561",,"0"
"81713","35987",,"0"
"81811","9547",,"0"
"81941","60787",,"0"
"82081","11770",,"0"
"82179","37910",,"0"
"82193","21632",,"0"
"82342","21632",,"0"
"82413","33439",,"0"
"82459","105432",,"0"
"82476","57580",,"0"
"82481","237",,"0"
"82565","105432",,"0"
"82774","4310",,"0"
"83017","60787",,"0"
"83031","338049",,"0"
"83427","67280",,"0"
"83453","237",,"0"
"83469","11853",,"0"
"83515","23443",,"0"
"83561","73697",,"0"
"83621","67280",,"0"
"83638","9547",,"0"
"83681","39546",,"0"
"83740","4879",,"0"
"83771","33439",,"0"
"83803","43287",,"0"
"83849","81669",,"0"
"83899","53849",,"0"
"83911","8050",,"0"
"83947","60787",,"0"
"83993","39546",,"0"
"84265","61232",,"0"
"84290","105496",,"0"
"84331","150913",,"0"
"84393","361865",,"0"
"84459","70927",,"0"
"84584","4340",,"0"
"84631","332285",,"0"
"84651","65905",,"0"
"84694","73741",,"0"
"84696","73741",,"0"
"84920","36703",,"0"
"85011","73741",,"0"
"85077","73741",,"0"
"85184","65028",,"0"
"85189","860352",,"0"
"85210","73741",,"0"
"85259","73741",,"0"
"85306","36703",,"0"
"85366","113787",,"0"
"86021","105432",,"0"
"86159","73697",,"0"
"86377","124016",,"0"
